350.0000,203.0000,35.0000,131.0000
355.0000,205.0000,35.0000,131.0000
359.0000,208.0000,35.0000,131.0000
362.0000,205.0000,35.0000,131.0000
364.0000,205.0000,35.0000,131.0000
364.0000,206.0000,35.0000,131.0000
368.0000,205.0000,35.0000,131.0000
371.0000,204.0000,35.0000,131.0000
375.0000,204.0000,35.0000,131.0000
383.0000,203.0000,35.0000,131.0000
383.0000,204.0000,35.0000,131.0000
380.0000,204.0000,35.0000,131.0000
376.0000,206.0000,35.0000,131.0000
370.0000,208.0000,35.0000,131.0000
363.0000,208.0000,35.0000,131.0000
355.0000,208.0000,35.0000,131.0000
348.0000,210.0000,35.0000,131.0000
339.0000,210.0000,35.0000,131.0000
333.0000,210.0000,35.0000,131.0000
325.0000,211.0000,35.0000,131.0000
317.0000,212.0000,35.0000,131.0000
309.0000,213.0000,35.0000,131.0000
301.0000,215.0000,35.0000,131.0000
293.0000,216.0000,35.0000,131.0000
286.0000,217.0000,35.0000,131.0000
279.0000,217.0000,35.0000,131.0000
274.0000,218.0000,35.0000,131.0000
270.0000,219.0000,35.0000,131.0000
266.0000,219.0000,35.0000,131.0000
261.0000,219.0000,35.0000,131.0000
257.0000,219.0000,35.0000,131.0000
253.0000,220.0000,35.0000,131.0000
248.0000,219.0000,35.0000,131.0000
244.0000,221.0000,35.0000,131.0000
239.0000,223.0000,35.0000,131.0000
234.0000,223.0000,35.0000,131.0000
228.0000,224.0000,35.0000,131.0000
223.0000,225.0000,35.0000,131.0000
219.0000,226.0000,35.0000,131.0000
213.0000,226.0000,35.0000,131.0000
209.0000,226.0000,35.0000,131.0000
205.0000,226.0000,35.0000,131.0000
200.0000,226.0000,35.0000,131.0000
197.0000,226.0000,35.0000,131.0000
194.0000,225.0000,35.0000,131.0000
192.0000,226.0000,35.0000,131.0000
189.0000,226.0000,35.0000,131.0000
187.0000,228.0000,35.0000,131.0000
186.0000,229.0000,35.0000,131.0000
185.0000,230.0000,35.0000,131.0000
184.0000,231.0000,35.0000,131.0000
182.0000,232.0000,35.0000,131.0000
181.0000,231.0000,35.0000,131.0000
182.0000,232.0000,35.0000,131.0000
183.0000,231.0000,35.0000,131.0000
187.0000,229.0000,35.0000,131.0000
192.0000,229.0000,35.0000,131.0000
198.0000,228.0000,35.0000,131.0000
206.0000,229.0000,35.0000,131.0000
215.0000,228.0000,35.0000,131.0000
225.0000,227.0000,35.0000,131.0000
233.0000,227.0000,35.0000,131.0000
241.0000,226.0000,35.0000,131.0000
249.0000,226.0000,35.0000,131.0000
254.0000,224.0000,35.0000,131.0000
258.0000,225.0000,35.0000,131.0000
261.0000,226.0000,35.0000,131.0000
265.0000,226.0000,35.0000,131.0000
270.0000,226.0000,35.0000,131.0000
272.0000,225.0000,35.0000,131.0000
276.0000,226.0000,35.0000,131.0000
281.0000,227.0000,35.0000,131.0000
287.0000,226.0000,35.0000,131.0000
293.0000,226.0000,35.0000,131.0000
300.0000,226.0000,35.0000,131.0000
307.0000,227.0000,35.0000,131.0000
313.0000,226.0000,35.0000,131.0000
319.0000,226.0000,35.0000,131.0000
325.0000,225.0000,35.0000,131.0000
330.0000,224.0000,35.0000,131.0000
332.0000,223.0000,35.0000,131.0000
334.0000,225.0000,35.0000,131.0000
332.0000,225.0000,35.0000,131.0000
328.0000,224.0000,35.0000,131.0000
323.0000,224.0000,35.0000,131.0000
319.0000,222.0000,35.0000,131.0000
315.0000,221.0000,35.0000,131.0000
311.0000,221.0000,35.0000,131.0000
310.0000,222.0000,35.0000,131.0000
310.0000,223.0000,35.0000,131.0000
312.0000,223.0000,35.0000,131.0000
313.0000,222.0000,35.0000,131.0000
317.0000,222.0000,35.0000,131.0000
322.0000,221.0000,35.0000,131.0000
326.0000,222.0000,35.0000,131.0000
331.0000,221.0000,35.0000,131.0000
335.0000,220.0000,35.0000,131.0000
340.0000,219.0000,35.0000,131.0000
343.0000,218.0000,35.0000,131.0000
346.0000,216.0000,35.0000,131.0000
349.0000,215.0000,35.0000,131.0000
354.0000,216.0000,35.0000,131.0000
356.0000,216.0000,35.0000,131.0000
360.0000,216.0000,35.0000,131.0000
363.0000,215.0000,35.0000,131.0000
366.0000,215.0000,35.0000,131.0000
368.0000,215.0000,35.0000,131.0000
372.0000,215.0000,35.0000,131.0000
373.0000,214.0000,35.0000,131.0000
377.0000,214.0000,35.0000,131.0000
381.0000,215.0000,35.0000,131.0000
383.0000,215.0000,35.0000,131.0000
385.0000,215.0000,35.0000,131.0000
388.0000,214.0000,35.0000,131.0000
390.0000,214.0000,35.0000,131.0000
389.0000,212.0000,35.0000,131.0000
378.0000,213.0000,35.0000,131.0000
377.0000,211.0000,35.0000,131.0000
374.0000,210.0000,35.0000,131.0000
369.0000,210.0000,35.0000,131.0000
369.0000,209.0000,35.0000,131.0000
367.0000,210.0000,35.0000,131.0000
367.0000,210.0000,35.0000,131.0000
367.0000,211.0000,35.0000,131.0000
367.0000,211.0000,35.0000,131.0000
362.0000,212.0000,35.0000,131.0000
355.0000,213.0000,35.0000,131.0000
354.0000,213.0000,35.0000,131.0000
349.0000,212.0000,35.0000,131.0000
348.0000,212.0000,35.0000,131.0000
347.0000,213.0000,35.0000,131.0000
348.0000,212.0000,35.0000,131.0000
347.0000,212.0000,35.0000,131.0000
347.0000,212.0000,35.0000,131.0000
344.0000,213.0000,35.0000,131.0000
339.0000,214.0000,35.0000,131.0000
339.0000,215.0000,35.0000,131.0000
333.0000,212.0000,35.0000,131.0000
336.0000,209.0000,35.0000,131.0000
337.0000,210.0000,35.0000,131.0000
338.0000,211.0000,35.0000,131.0000
337.0000,207.0000,35.0000,131.0000
313.0000,210.0000,35.0000,131.0000
315.0000,209.0000,35.0000,131.0000
319.0000,208.0000,35.0000,131.0000
328.0000,207.0000,35.0000,131.0000
328.0000,207.0000,35.0000,131.0000
328.0000,207.0000,35.0000,131.0000
324.0000,206.0000,35.0000,131.0000
323.0000,206.0000,35.0000,131.0000
323.0000,206.0000,35.0000,131.0000
322.0000,206.0000,35.0000,131.0000
321.0000,205.0000,35.0000,131.0000
320.0000,205.0000,35.0000,131.0000
317.0000,205.0000,35.0000,131.0000
318.0000,203.0000,35.0000,131.0000
317.0000,199.0000,35.0000,131.0000
316.0000,200.0000,35.0000,131.0000
311.0000,203.0000,35.0000,131.0000
310.0000,204.0000,35.0000,131.0000
311.0000,206.0000,35.0000,131.0000
311.0000,206.0000,35.0000,131.0000
311.0000,206.0000,35.0000,131.0000
308.0000,201.0000,35.0000,131.0000
304.0000,199.0000,35.0000,131.0000
303.0000,197.0000,35.0000,131.0000
307.0000,194.0000,35.0000,131.0000
303.0000,188.0000,35.0000,131.0000
296.0000,195.0000,35.0000,131.0000
297.0000,193.0000,35.0000,131.0000
297.0000,193.0000,35.0000,131.0000
296.0000,191.0000,35.0000,131.0000
294.0000,190.0000,35.0000,131.0000
290.0000,190.0000,35.0000,131.0000
282.0000,188.0000,35.0000,131.0000
280.0000,185.0000,35.0000,131.0000
278.0000,181.0000,35.0000,131.0000
272.0000,186.0000,35.0000,131.0000
267.0000,186.0000,35.0000,131.0000
264.0000,187.0000,35.0000,131.0000
259.0000,186.0000,35.0000,131.0000
